fecha,empresa,numero_comprobante,articulo,precio_original,precio_normalizado,moneda,origen_dato,metodo_estimacion,observaciones_origen
2023-08-31,HOLCIM,0280-00152550,CEMENTO CPC40 BOL 50 KG,2168.52,43.3704,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-08-31,HOLCIM,0280-00152551,CEMENTO CPC40 BOL 50 KG,2168.52,43.3704,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-05,HOLCIM,0280-00152721,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-05,HOLCIM,0280-00152722,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-06,HOLCIM,0280-00152737,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-06,HOLCIM,0280-00152738,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-07,HOLCIM,0280-00152750,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-07,HOLCIM,0280-00152751,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-09,HOLCIM,0280-00152783,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-11,HOLCIM,0280-00152823,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-11,HOLCIM,0280-00152824,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-12,HOLCIM,0280-00152864,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-12,HOLCIM,0280-00152865,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-12,HOLCIM,0280-00152866,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-13,HOLCIM,0280-00152894,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-13,HOLCIM,0280-00152895,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-13,HOLCIM,0280-00152897,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-15,HOLCIM,0280-00152993,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-15,HOLCIM,0280-00152994,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-20,HOLCIM,0280-00153114,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-21,HOLCIM,0280-00153148,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-21,HOLCIM,0280-00153149,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-21,HOLCIM,0280-00153150,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-22,HOLCIM,0280-00147748,CEMENTO CPC40 BOL 50 KG,1376.08,27.5216,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-22,HOLCIM,0280-00153181,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-23,HOLCIM,0280-00153197,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-23,HOLCIM,0280-00153198,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-26,HOLCIM,0280-00153289,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-26,HOLCIM,0280-00153290,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-26,HOLCIM,0280-00153291,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-27,HOLCIM,0280-00153306,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-27,HOLCIM,0280-00153307,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-28,HOLCIM,0280-00153365,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-28,HOLCIM,0280-00153366,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-29,HOLCIM,0280-00153417,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-29,HOLCIM,0280-00153418,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-30,HOLCIM,0280-00153478,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-09-30,HOLCIM,0280-00153479,CEMENTO CPC40 BOL 50 KG,2361.52,47.2303,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-02,HOLCIM,0280-00153512,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-02,HOLCIM,0280-00153513,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-03,HOLCIM,0280-00153545,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-03,HOLCIM,0280-00153546,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-03,HOLCIM,0280-00153547,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-03,HOLCIM,0280-00153548,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-04,HOLCIM,0280-00153606,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-04,HOLCIM,0280-00153607,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-04,HOLCIM,0280-00153608,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-04,HOLCIM,0280-00153609,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-05,HOLCIM,0280-00153620,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-05,HOLCIM,0280-00153621,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-05,HOLCIM,0280-00153622,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-05,HOLCIM,0280-00153623,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-06,HOLCIM,0280-00153650,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-06,HOLCIM,0280-00153651,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-06,HOLCIM,0280-00153652,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-06,HOLCIM,0280-00153653,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-11,HOLCIM,0280-00153793,CEMENTO CPC40 BOL 50 KG,2602.10,52.0420,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-11,HOLCIM,0280-00153794,CEMENTO CPC40 BOL 50 KG,2602.10,52.0420,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-12,HOLCIM,0280-00153833,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-12,HOLCIM,0280-00153834,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-18,HOLCIM,0280-00153980,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-18,HOLCIM,0280-00153981,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-20,HOLCIM,0280-00154073,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-20,HOLCIM,0280-00154074,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-21,HOLCIM,0280-00154114,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-21,HOLCIM,0280-00154115,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-23,HOLCIM,0280-00154184,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-23,HOLCIM,0280-00154185,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-23,HOLCIM,0280-00154186,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-23,HOLCIM,0280-00154187,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-24,HOLCIM,0280-00154236,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-24,HOLCIM,0280-00154237,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-24,HOLCIM,0280-00154238,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-24,HOLCIM,0280-00154239,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-25,HOLCIM,0280-00154267,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-25,HOLCIM,0280-00154268,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-25,HOLCIM,0280-00154269,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-26,HOLCIM,0280-00154316,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-26,HOLCIM,0280-00154317,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-26,HOLCIM,0280-00154318,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-27,HOLCIM,0280-00154349,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-27,HOLCIM,0280-00154350,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-27,HOLCIM,0280-00154351,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-27,HOLCIM,0280-00154352,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-28,HOLCIM,0280-00154389,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-28,HOLCIM,0280-00154390,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-30,HOLCIM,0280-00154446,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-30,HOLCIM,0280-00154447,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-30,HOLCIM,0280-00154448,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-30,HOLCIM,0280-00154449,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-31,HOLCIM,0280-00154491,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-31,HOLCIM,0280-00154492,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-31,HOLCIM,0280-00154542,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-10-31,HOLCIM,0280-00154543,CEMENTO CPC40 BOL 50 KG,2614.20,52.2840,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-03,HOLCIM,0280-00154655,CEMENTO CPC40 BOL 50 KG,2925.29,58.5058,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-04,HOLCIM,0280-00154661,CEMENTO CPC40 BOL 50 KG,2925.29,58.5058,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-06,HOLCIM,0280-00154699,CEMENTO CPC40 BOL 50 KG,2925.29,58.5058,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-07,HOLCIM,0280-00154731,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-07,HOLCIM,0280-00154732,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-08,HOLCIM,0280-00154738,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-14,HOLCIM,0280-00154904,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-15,HOLCIM,0280-00154952,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-16,HOLCIM,0280-00154970,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-16,HOLCIM,0280-00154971,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-17,HOLCIM,0280-00155002,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-17,HOLCIM,0280-00155003,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-17,HOLCIM,0280-00155004,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-18,HOLCIM,0280-00155019,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-18,HOLCIM,0280-00155020,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-21,HOLCIM,0280-00155078,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-21,HOLCIM,0280-00155079,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-22,HOLCIM,0280-00155103,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-22,HOLCIM,0280-00155104,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-22,HOLCIM,0280-00155105,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-23,HOLCIM,0280-00155140,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-23,HOLCIM,0280-01550141,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-24,HOLCIM,0280-00155183,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-24,HOLCIM,0280-00155184,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-25,HOLCIM,0280-00155229,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-28,HOLCIM,0280-00155367,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-28,HOLCIM,0280-00155368,CEMENTO CPC40 BOL 50 KG,2836.24,56.7248,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-29,HOLCIM,0280-00155382,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-11-29,HOLCIM,0280-00155383,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-01,HOLCIM,0280-00155476,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-01,HOLCIM,0280-00155477,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-02,HOLCIM,0280-00155497,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-04,HOLCIM,0280-00155535,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-05,HOLCIM,0280-00155544,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-05,HOLCIM,0280-00155545,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-06,HOLCIM,0280-00155566,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-06,HOLCIM,0280-00155567,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-07,HOLCIM,0280-00155596,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-07,HOLCIM,0280-00155597,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-07,HOLCIM,0280-00155598,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2023-12-07,HOLCIM,0280-00155599,CEMENTO CPC40 BOL 50 KG,3162.41,63.2482,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
